>YA2_20
3710	4750	-	2	1.330914	I:	D:
5105	5416	+	2	1.326351	I:	D:
5423	6487	+	2	1.330854	I:	D:
>YA2_611
38	1039	+	2	1.347189	I:	D:
1059	1679	+	3	1.343826	I:	D:
1676	2089	+	2	1.340606	I:	D:
2086	2904	+	1	1.377890	I:	D:
3216	3848	+	3	1.352630	I:	D:
3853	5055	+	1	1.345540	I:	D:
5131	5643	+	1	1.327156	I:	D:
5809	6366	+	1	1.314772	I:	D:
>YA2_625
3	233	-	3	1.298798	I:	D:
427	1866	+	1	1.320896	I:	D:
2427	3326	+	3	1.341760	I:	D:
3421	3990	+	1	1.305457	I:	D:
4412	4591	+	2	1.359027	I:	D:
4639	5136	+	1	1.332161	I:	D:
5262	5813	+	3	1.324332	I:	D:
5867	6298	+	2	1.375046	I:	D:
>YA2_631
2	1714	+	2	1.335377	I:	D:
1733	3058	+	2	1.324657	I:	D:
3233	4627	+	2	1.348895	I:	D:
4745	6280	+	2	1.331510	I:	D:
>YA2_657
2	370	-	2	1.375884	I:	D:
463	1713	-	1	1.313510	I:	D:
2123	2956	-	2	1.314127	I:	D:
2987	3607	-	2	1.313504	I:	D:
3622	4236	-	1	1.348306	I:	D:
4269	5225	-	3	1.352463	I:	D:
5431	5805	+	1	1.389061	I:	D:
>YA2_699
268	462	+	1	1.409827	I:	D:
609	983	-	3	1.359338	I:	D:
1434	2918	+	3	1.339233	I:	D:
2920	3732	+	1	1.352700	I:	D:
3736	4419	+	1	1.337746	I:	D:
4784	6073	+	2	1.311418	I:	D:
>YA2_713
2	454	-	2	1.284693	I:	D:
469	1443	-	1	1.310832	I:	D:
1440	1982	-	3	1.319490	I:	D:
1954	2292	-	1	1.328361	I:	D:
2280	2930	-	3	1.311152	I:	D:
2918	3622	-	2	1.307726	I:	D:
3622	3903	-	1	1.319343	I:	D:
4211	4612	-	2	1.330903	I:	D:
4786	4914	-	1	1.373530	I:	D:
5161	6024	-	1	1.376645	I:	D:
>YA2_750
261	413	+	3	1.342155	I:	D:
465	2216	-	3	1.314987	I:	D:
2461	4218	-	1	1.347442	I:	D:
4558	4962	-	1	1.372972	I:	D:
4947	5213	+	3	1.352009	I:	D:
>YA2_754
3	1499	+	3	1.348623	I:	D:
1493	2092	+	2	1.346339	I:	D:
2351	2707	+	2	1.344414	I:	D:
2825	3019	+	2	1.293941	I:	D:
3058	3360	+	1	1.299219	I:	D:
3405	3857	+	3	1.346492	I:	D:
4279	4419	-	1	1.305819	I:	D:
4860	5171	+	3	1.311884	I:	D:
5348	5917	+	2	1.323931	I:	D:
>YA2_759
1	426	-	1	1.314973	I:	D:
221	646	+	2	1.297922	I:	D:
698	1405	+	2	1.311260	I:	D:
1578	2120	+	3	1.302214	I:	D:
2158	2526	+	1	1.286694	I:	D:
2614	5790	+	1	1.341558	I:	D:
>YA2_817
3	1031	+	3	1.335486	I:	D:
1112	1696	-	2	1.341710	I:	D:
1730	2098	-	2	1.317608	I:	D:
2244	4346	-	3	1.329312	I:	D:
4729	5778	+	1	1.326884	I:	D:
>YA2_835
1	1923	+	1	1.333393	I:	D:
2033	2611	+	2	1.341627	I:	D:
2701	3510	+	1	1.375165	I:	D:
4041	5201	-	3	1.316645	I:	D:
5466	5744	+	3	1.365959	I:	D:
>YA2_837
3	1019	+	3	1.332914	I:	D:
1046	3616	+	2	1.329036	I:	D:
3616	5523	+	1	1.344050	I:	D:
5520	5741	+	3	1.356884	I:	D:
>YA2_838
3	632	+	3	1.340305	I:	D:
766	1191	+	1	1.308508	I:	D:
1399	2403	+	1	1.355398	I:	D:
2596	3477	+	1	1.370931	I:	D:
3592	5052	+	1	1.321925	I:	D:
4952	5542	+	2	1.336116	I:	D:
>YA2_844
149	286	+	2	1.348129	I:	D:
412	2136	-	1	1.341639	I:	D:
2120	4234	-	2	1.326912	I:	D:
4431	5441	-	3	1.319194	I:	D:
5544	5726	-	3	1.390513	I:	D:
>YA2_848
1	378	-	1	1.361636	I:	D:
335	604	-	2	1.272306	I:	D:
582	1679	-	3	1.359900	I:	D:
1657	2613	-	1	1.356586	I:	D:
2613	3017	-	3	1.283088	I:	D:
3038	3391	-	2	1.341320	I:	D:
3381	3761	-	3	1.317786	I:	D:
3799	4359	-	1	1.308284	I:	D:
4379	5446	-	2	1.343973	I:	D:
5450	5716	-	2	1.337642	I:	D:
>YA2_852
1	1218	-	1	1.320228	I:	D:
1411	2688	-	1	1.353724	I:	D:
2690	3073	-	2	1.361630	I:	D:
3057	3320	-	3	1.355173	I:	D:
3366	3578	-	3	1.349267	I:	D:
3633	4511	-	3	1.351949	I:	D:
4922	5476	-	2	1.326946	I:	D:
5473	5712	-	1	1.363394	I:	D:
>YA2_879
1	1236	-	1	1.365755	I:	D:
1272	1538	-	3	1.350961	I:	D:
1765	2538	-	1	1.338824	I:	D:
2525	3421	-	2	1.337505	I:	D:
3559	4554	-	1	1.350024	I:	D:
4547	5173	-	2	1.291171	I:	D:
5509	5640	-	1	1.369328	I:	D:
>YA2_897
377	790	+	2	1.351006	I:	D:
787	3273	+	1	1.349870	I:	D:
3754	4302	-	1	1.326060	I:	D:
4682	5614	+	2	1.314106	I:	D:
>YA2_939
2	148	+	2	1.385996	I:	D:
246	1187	-	3	1.343801	I:	D:
2155	2340	-	1	1.383129	I:	D:
2400	3323	+	3	1.345692	I:	D:
3393	3839	+	3	1.317881	I:	D:
3836	4768	+	2	1.350564	I:	D:
4983	5384	+	3	1.346029	I:	D:
>YA2_952
2	298	-	2	1.307213	I:	D:
371	1663	-	2	1.312691	I:	D:
1665	3053	-	3	1.325280	I:	D:
3342	4241	-	3	1.349343	I:	D:
4333	5133	-	1	1.339853	I:	D:
5180	5437	-	2	1.364749	I:	D:
>YA2_997
147	1016	-	3	1.341781	I:	D:
1139	2455	+	2	1.344263	I:	D:
2681	3256	-	2	1.317218	I:	D:
3439	3924	-	1	1.281730	I:	D:
3939	4421	-	3	1.331358	I:	D:
4418	4984	-	2	1.350129	I:	D:
5066	5341	-	2	1.320648	I:	D:
>YA2_1008
2	1114	+	2	1.322002	I:	D:
1127	2233	+	2	1.320494	I:	D:
2289	3434	+	3	1.365453	I:	D:
3535	4314	-	1	1.343881	I:	D:
4568	5308	+	2	1.322699	I:	D:
>YA2_1148
80	796	-	2	1.330589	I:	D:
795	1181	+	3	1.382476	I:	D:
1544	2386	+	2	1.343934	I:	D:
2402	3292	+	2	1.318759	I:	D:
3304	3585	+	1	1.298014	I:	D:
3585	4265	+	3	1.344071	I:	D:
4219	4434	+	1	1.250305	I:	D:
4447	5067	+	1	1.314946	I:	D:
>YA2_1179
453	2045	+	3	1.338529	I:	D:
2062	2688	+	1	1.321479	I:	D:
2693	2878	+	2	1.288921	I:	D:
3321	4781	-	3	1.337927	I:	D:
4812	5000	-	3	1.345547	I:	D:
>YA2_1212
1	873	-	1	1.339913	I:	D:
876	2264	-	3	1.326739	I:	D:
2331	2780	-	3	1.327816	I:	D:
3015	3809	-	3	1.357924	I:	D:
4071	4925	+	3	1.347114	I:	D:
>YA2_1232
2	319	+	2	1.378732	I:	D:
382	525	-	1	1.311848	I:	D:
533	703	+	2	1.357104	I:	D:
1439	4213	+	2	1.355688	I:	D:
4593	4739	-	3	1.349539	I:	D:
>YA2_1233
3	983	+	3	1.327224	I:	D:
1132	2010	+	1	1.342492	I:	D:
2015	2809	+	2	1.323201	I:	D:
3009	3278	+	3	1.326745	I:	D:
3411	4358	+	3	1.338145	I:	D:
4387	4545	+	1	1.363761	I:	D:
4574	4879	+	2	1.317795	I:	D:
>YA2_1268
69	881	-	3	1.349284	I:	D:
1050	1514	-	3	1.328703	I:	D:
1532	2437	-	2	1.339795	I:	D:
2565	2810	+	3	1.408397	I:	D:
2938	3732	-	1	1.347476	I:	D:
3725	4390	-	2	1.347364	I:	D:
4541	4804	+	2	1.340625	I:	D:
>YA2_1272
2	571	+	2	1.335701	I:	D:
680	1867	+	2	1.331793	I:	D:
1939	2886	+	1	1.339447	I:	D:
2916	3977	+	3	1.334888	I:	D:
3978	4802	+	3	1.322496	I:	D:
>YA2_1276
1	750	-	1	1.335285	I:	D:
737	2782	-	2	1.345541	I:	D:
2795	3856	-	2	1.313859	I:	D:
3934	4794	-	1	1.293461	I:	D:
>YA2_1277
1	720	-	1	1.312434	I:	D:
911	1672	+	2	1.346971	I:	D:
1674	2372	+	3	1.326604	I:	D:
2376	2609	+	3	1.361862	I:	D:
2682	3857	-	3	1.345202	I:	D:
3881	4015	-	2	1.298215	I:	D:
4078	4251	-	1	1.331235	I:	D:
4570	4794	-	1	1.369447	I:	D:
>YA2_1287
1	225	-	1	1.329931	I:	D:
304	1080	-	1	1.333324	I:	D:
1156	2268	-	1	1.358615	I:	D:
2789	3217	-	2	1.278489	I:	D:
3311	4006	-	2	1.340138	I:	D:
4006	4776	-	1	1.326597	I:	D:
>YA2_1337
129	344	+	3	1.296990	I:	D:
501	788	+	3	1.321222	I:	D:
993	2297	+	3	1.339418	I:	D:
2530	4185	+	1	1.342611	I:	D:
4332	4673	+	3	1.338683	I:	D:
>YA2_1354
1	438	-	1	1.324086	I:	D:
456	1322	-	3	1.334188	I:	D:
1492	1884	+	1	1.306358	I:	D:
1887	3179	+	3	1.330452	I:	D:
3248	4039	-	2	1.335695	I:	D:
4058	4636	-	2	1.332800	I:	D:
>YA2_1374
1	618	-	1	1.348333	I:	D:
650	1756	-	2	1.333415	I:	D:
1760	2614	-	2	1.350557	I:	D:
2611	4503	-	1	1.330002	I:	D:
>YA2_1396
3	413	+	3	1.338403	I:	D:
410	1204	+	2	1.335851	I:	D:
1201	1674	+	1	1.324727	I:	D:
1896	2108	+	3	1.340708	I:	D:
2126	2347	+	2	1.329383	I:	D:
2434	4572	+	1	1.334010	I:	D:
>YA2_1400
325	804	-	1	1.291061	I:	D:
838	1755	-	1	1.379386	I:	D:
1823	2725	-	2	1.341648	I:	D:
2641	3522	-	1	1.352470	I:	D:
3639	3851	+	3	1.386579	I:	D:
4038	4580	-	3	1.327945	I:	D:
>YA2_1461
2	190	+	2	1.310518	I:	D:
269	958	-	2	1.348083	I:	D:
1044	2045	-	3	1.347732	I:	D:
2329	3537	+	1	1.333022	I:	D:
3668	4015	-	2	1.291509	I:	D:
4043	4177	-	2	1.313500	I:	D:
4300	4473	+	1	1.346436	I:	D:
>YA2_1512
3	962	+	3	1.345261	I:	D:
956	1705	+	2	1.350888	I:	D:
1867	2088	+	1	1.356105	I:	D:
2119	3306	+	1	1.368978	I:	D:
3362	4276	+	2	1.316765	I:	D:
>YA2_1556
1	312	-	1	1.339798	I:	D:
330	1034	-	3	1.329125	I:	D:
1031	2062	-	2	1.324720	I:	D:
2073	2531	-	3	1.354998	I:	D:
2504	3199	-	2	1.328029	I:	D:
3183	3656	-	3	1.333319	I:	D:
3649	4356	-	1	1.346660	I:	D:
>YA2_1571
1	1062	+	1	1.341030	I:	D:
1201	1563	+	1	1.308618	I:	D:
1649	2161	+	2	1.345871	I:	D:
2158	3408	+	1	1.321196	I:	D:
3405	4310	+	3	1.330688	I:	D:
>YA2_1578
25	828	+	1	1.359869	I:	D:
890	1483	-	2	1.340904	I:	D:
1480	4311	-	1	1.349398	I:	D:
>YA2_1580
2	739	-	2	1.323645	I:	D:
815	1789	-	2	1.340345	I:	D:
1903	2430	+	1	1.378877	I:	D:
2594	4309	-	2	1.314260	I:	D:
>YA2_1593
1	939	-	1	1.325769	I:	D:
1191	1982	+	3	1.323958	I:	D:
1995	3005	+	3	1.337607	I:	D:
3185	3865	+	2	1.361267	I:	D:
>YA2_1623
1	720	-	1	1.366915	I:	D:
988	1821	+	1	1.323686	I:	D:
2001	2483	-	3	1.348222	I:	D:
2489	3130	-	2	1.348236	I:	D:
3216	4247	-	3	1.324114	I:	D:
>YA2_1649
2	502	-	2	1.304200	I:	D:
517	744	-	1	1.342156	I:	D:
775	924	-	1	1.337859	I:	D:
1313	2095	-	2	1.318817	I:	D:
2088	3272	-	3	1.329549	I:	D:
3286	3882	-	1	1.331326	I:	D:
3879	4205	-	3	1.350686	I:	D:
>YA2_1657
110	439	-	2	1.383360	I:	D:
559	948	+	1	1.340829	I:	D:
981	1661	+	3	1.333156	I:	D:
1701	2309	+	3	1.357095	I:	D:
2320	2772	+	1	1.348750	I:	D:
2777	3169	+	2	1.378499	I:	D:
3328	3873	+	1	1.362002	I:	D:
3849	4193	+	3	1.359054	I:	D:
>YA2_1669
176	778	+	2	1.305611	I:	D:
788	2110	+	2	1.329322	I:	D:
2155	2970	+	1	1.348514	I:	D:
3889	4176	-	1	1.353878	I:	D:
>YA2_1703
2	862	-	2	1.331044	I:	D:
960	1802	-	3	1.336689	I:	D:
2029	2415	+	1	1.334028	I:	D:
2604	3464	+	3	1.358358	I:	D:
3512	3952	+	2	1.359635	I:	D:
3980	4123	+	2	1.386615	I:	D:
>YA2_1758
73	1284	+	1	1.334039	I:	D:
1329	1802	+	3	1.320981	I:	D:
1841	2008	+	2	1.372456	I:	D:
2043	3053	+	3	1.336546	I:	D:
3305	3922	+	2	1.344201	I:	D:
>YA2_1761
1	681	-	1	1.337689	I:	D:
772	1188	-	1	1.323302	I:	D:
1208	2059	-	2	1.320858	I:	D:
2257	2709	-	1	1.308304	I:	D:
2712	3569	-	3	1.345193	I:	D:
3627	4049	-	3	1.325567	I:	D:
>YA2_1771
1	1206	+	1	1.306583	I:	D:
1399	3768	+	1	1.359593	I:	D:
3800	4030	+	2	1.294478	I:	D:
>YA2_1779
3	3155	-	3	1.333185	I:	D:
3170	3985	-	2	1.354857	I:	D:
>YA2_1787
208	1086	-	1	1.358050	I:	D:
1149	4010	-	3	1.329304	I:	D:
>YA2_1834
2	760	+	2	1.349935	I:	D:
744	2033	+	3	1.333267	I:	D:
2030	3094	+	2	1.336300	I:	D:
3091	3957	+	1	1.301510	I:	D:
>YA2_1860
3	623	+	3	1.317029	I:	D:
865	1044	+	1	1.387418	I:	D:
1241	1597	+	2	1.399705	I:	D:
1780	2007	+	1	1.367012	I:	D:
2112	3530	+	3	1.332289	I:	D:
>YA2_1961
3	185	+	3	1.362783	I:	D:
205	930	-	1	1.350322	I:	D:
993	2402	-	3	1.328829	I:	D:
2423	3802	-	2	1.334705	I:	D:
>YA2_1994
323	1000	-	2	1.354370	I:	D:
1156	1782	+	1	1.320360	I:	D:
1985	2680	-	2	1.314410	I:	D:
2838	3002	+	3	1.340092	I:	D:
3425	3628	+	2	1.331914	I:	D:
>YA2_2055
3	704	-	3	1.329743	I:	D:
714	1505	-	3	1.322053	I:	D:
1559	3223	-	2	1.337568	I:	D:
3388	3699	-	1	1.311344	I:	D:
>YA2_2059
3	902	-	3	1.372640	I:	D:
1041	1748	+	3	1.333186	I:	D:
1786	2283	+	1	1.334813	I:	D:
2457	3692	+	3	1.340569	I:	D:
>YA2_2163
2	796	+	2	1.339079	I:	D:
875	1774	-	2	1.335870	I:	D:
