>Y7.M049_1
5228	6100	-	2	1.307526	I:	D:
6103	10170	-	1	1.307154	I:	D:
10641	11627	-	3	1.349784	I:	D:
11678	12790	-	2	1.341736	I:	D:
12794	14353	-	2	1.351538	I:	D:
14371	15771	-	1	1.340293	I:	D:
15808	17232	-	1	1.352122	I:	D:
17658	17891	-	3	1.336059	I:	D:
17902	18798	-	1	1.384645	I:	D:
18811	19140	-	1	1.321610	I:	D:
19301	20050	-	2	1.332998	I:	D:
20060	20617	-	2	1.325156	I:	D:
20793	21140	-	3	1.376312	I:	D:
>Y7.M049_44
1	300	-	1	1.287885	I:	D:
622	1665	-	1	1.329509	I:	D:
1812	3002	-	3	1.323493	I:	D:
3037	4314	-	1	1.307534	I:	D:
4336	6252	-	1	1.319751	I:	D:
6336	9260	-	3	1.318963	I:	D:
9286	12468	-	1	1.301044	I:	D:
12503	13282	-	2	1.336590	I:	D:
>Y7.M049_45
1	429	-	1	1.308321	I:	D:
451	1401	-	1	1.318372	I:	D:
1419	2936	-	3	1.327456	I:	D:
3075	3497	-	3	1.330630	I:	D:
3509	4510	-	2	1.316827	I:	D:
4721	6472	+	2	1.321045	I:	D:
6511	6807	+	1	1.364126	I:	D:
7102	7326	+	1	1.349408	I:	D:
7336	7533	-	1	1.366169	I:	D:
7583	8914	+	2	1.320046	I:	D:
9243	10388	-	3	1.319412	I:	D:
10682	10978	-	2	1.354019	I:	D:
11190	11336	+	3	1.319757	I:	D:
>Y7.M049_46
3	260	-	3	1.303724	I:	D:
283	714	-	1	1.309160	I:	D:
732	1301	-	3	1.337967	I:	D:
1298	1882	-	2	1.327022	I:	D:
1883	3613	-	2	1.325401	I:	D:
3646	4791	-	1	1.326580	I:	D:
4794	5918	-	3	1.316908	I:	D:
5961	6782	+	3	1.329319	I:	D:
6772	8280	+	1	1.312704	I:	D:
8298	9146	+	3	1.338492	I:	D:
9335	10465	-	2	1.324122	I:	D:
10553	11155	-	2	1.333331	I:	D:
>Y7.M049_47
1	834	-	1	1.300172	I:	D:
844	2169	-	1	1.342981	I:	D:
2156	2665	-	2	1.336514	I:	D:
2678	3553	-	2	1.335787	I:	D:
3550	5436	-	1	1.338098	I:	D:
5569	5931	-	1	1.363733	I:	D:
5971	6576	-	1	1.334895	I:	D:
6583	6936	-	1	1.291344	I:	D:
6959	8746	-	2	1.352098	I:	D:
8792	9160	-	2	1.360000	I:	D:
9174	9767	-	3	1.325456	I:	D:
>Y7.M049_48
1	1521	-	1	1.306336	I:	D:
1533	2555	-	3	1.320626	I:	D:
2573	3352	-	2	1.326570	I:	D:
3415	4524	-	1	1.305565	I:	D:
4578	5336	-	3	1.319603	I:	D:
5351	6454	-	2	1.309706	I:	D:
6454	7647	-	1	1.337694	I:	D:
7657	9036	-	1	1.320401	I:	D:
9070	9474	-	1	1.332989	I:	D:
>Y7.M049_49
127	2523	-	1	1.364145	I:	D:
2684	2821	+	2	1.382660	I:	D:
2896	4254	+	1	1.323385	I:	D:
4302	4955	+	3	1.344414	I:	D:
4976	7060	+	2	1.325359	I:	D:
7070	8797	+	2	1.323469	I:	D:
8811	9254	+	3	1.350529	I:	D:
>Y7.M049_50
1	1323	-	1	1.322307	I:	D:
1327	1743	-	1	1.319141	I:	D:
1745	3184	-	2	1.324177	I:	D:
3210	3482	-	3	1.248646	I:	D:
3550	5460	-	1	1.326941	I:	D:
5453	6847	-	2	1.321672	I:	D:
6847	7935	-	1	1.316524	I:	D:
8133	8807	+	3	1.311398	I:	D:
>Y7.M049_51
1	348	-	1	1.319652	I:	D:
355	1620	-	1	1.319912	I:	D:
2026	2892	-	1	1.345104	I:	D:
2928	3566	-	3	1.320012	I:	D:
3706	4617	+	1	1.344286	I:	D:
4909	6168	+	1	1.332456	I:	D:
6247	6714	+	1	1.330238	I:	D:
6711	7625	+	3	1.305833	I:	D:
7746	8780	+	3	1.336368	I:	D:
>Y7.M049_52
3	1232	-	3	1.338354	I:	D:
1259	2140	-	2	1.338929	I:	D:
2289	2747	+	3	1.317421	I:	D:
2827	4386	+	1	1.342858	I:	D:
4413	4550	+	3	1.306294	I:	D:
4680	6161	-	3	1.350122	I:	D:
6340	8298	-	1	1.309978	I:	D:
>Y7.M049_53
1	966	-	1	1.306115	I:	D:
1038	2084	-	3	1.332439	I:	D:
2263	3618	+	1	1.330501	I:	D:
3695	4201	+	2	1.364805	I:	D:
4309	4458	+	1	1.305686	I:	D:
4683	6095	+	3	1.348027	I:	D:
6119	7978	+	2	1.319067	I:	D:
>Y7.M049_54
171	1214	+	3	1.335580	I:	D:
1307	1891	+	2	1.337200	I:	D:
2124	2261	+	3	1.330440	I:	D:
2544	3605	+	3	1.331085	I:	D:
3611	4933	-	2	1.335503	I:	D:
5036	6427	+	2	1.321295	I:	D:
>Y7.M049_55
1	210	-	1	1.315748	I:	D:
312	1013	-	3	1.318668	I:	D:
1006	1737	-	1	1.330065	I:	D:
2142	2885	-	3	1.302757	I:	D:
2882	4195	-	2	1.338040	I:	D:
4209	4823	-	3	1.353028	I:	D:
4838	5635	-	2	1.336721	I:	D:
5666	6346	-	2	1.345211	I:	D:
6362	6496	+	2	1.349347	I:	D:
>Y7.M049_56
2	133	+	2	1.316695	I:	D:
159	902	-	3	1.324824	I:	D:
928	1770	-	1	1.330967	I:	D:
1781	2593	-	2	1.339981	I:	D:
2609	3817	-	2	1.292556	I:	D:
3839	5626	-	2	1.333443	I:	D:
5713	6192	-	1	1.320506	I:	D:
>Y7.M049_57
123	1304	-	3	1.337000	I:	D:
1317	3548	-	3	1.321353	I:	D:
3549	4265	-	3	1.351811	I:	D:
4287	4811	-	3	1.332028	I:	D:
4816	5052	-	1	1.281203	I:	D:
5086	5853	-	1	1.340738	I:	D:
>Y7.M049_58
1	1863	-	1	1.313942	I:	D:
1876	2661	-	1	1.328155	I:	D:
3312	3833	+	3	1.345090	I:	D:
3895	5985	-	1	1.322612	I:	D:
>Y7.M049_59
3	2069	-	3	1.315573	I:	D:
2099	2818	-	2	1.337076	I:	D:
2994	3767	-	3	1.307516	I:	D:
3760	4692	-	1	1.327466	I:	D:
4694	5698	-	2	1.303507	I:	D:
5723	6043	-	2	1.307143	I:	D:
>Y7.M049_60
3	989	+	3	1.339934	I:	D:
1005	1940	+	3	1.338869	I:	D:
2096	3031	+	2	1.337808	I:	D:
3044	4129	-	2	1.325844	I:	D:
4196	4648	+	2	1.336020	I:	D:
4782	5135	+	3	1.316181	I:	D:
5297	5932	+	2	1.314053	I:	D:
>Y7.M049_61
1	702	+	1	1.327843	I:	D:
778	1905	+	1	1.307241	I:	D:
1908	2573	+	3	1.325170	I:	D:
2598	2774	+	3	1.344815	I:	D:
3422	5314	+	2	1.324113	I:	D:
5520	5690	-	3	1.344312	I:	D:
>Y7.M049_62
2	301	-	2	1.349881	I:	D:
300	1064	+	3	1.310894	I:	D:
1212	3311	-	3	1.317741	I:	D:
3428	3694	-	2	1.338578	I:	D:
3903	5066	-	3	1.322395	I:	D:
5115	5756	-	3	1.338730	I:	D:
>Y7.M049_63
224	535	-	2	1.319291	I:	D:
702	2087	+	3	1.336750	I:	D:
2250	2459	-	3	1.326683	I:	D:
2554	3981	+	1	1.326337	I:	D:
4098	5420	+	3	1.329184	I:	D:
>Y7.M049_64
1	375	+	1	1.310312	I:	D:
487	1920	-	1	1.313391	I:	D:
1976	3142	-	2	1.301850	I:	D:
3420	4922	+	3	1.332396	I:	D:
4967	5533	+	2	1.329627	I:	D:
>Y7.M049_65
1	138	+	1	1.311169	I:	D:
242	880	-	2	1.312297	I:	D:
1075	1560	+	1	1.277779	I:	D:
1580	3601	+	2	1.327548	I:	D:
3638	5035	+	2	1.322524	I:	D:
>Y7.M049_66
378	1292	+	3	1.328671	I:	D:
1377	1610	+	3	1.279448	I:	D:
1643	3232	+	2	1.330536	I:	D:
3246	4433	+	3	1.321162	I:	D:
4631	4828	+	2	1.369001	I:	D:
>Y7.M049_67
144	1637	+	3	1.348992	I:	D:
1765	2025	+	1	1.370033	I:	D:
>Y7.M049_68
1	363	-	1	1.339562	I:	D:
433	1680	-	1	1.322593	I:	D:
1834	2271	-	1	1.330522	I:	D:
>Y7.M049_69
27	560	-	3	1.308335	I:	D:
609	1175	-	3	1.318117	I:	D:
1212	2219	-	3	1.313059	I:	D:
>Y7.M049_70
3	431	+	3	1.379642	I:	D:
463	2115	+	1	1.333763	I:	D:
2106	3272	+	3	1.312878	I:	D:
3367	3672	+	1	1.316314	I:	D:
3723	4253	+	3	1.349587	I:	D:
4258	4719	+	1	1.345919	I:	D:
4780	5256	+	1	1.307297	I:	D:
5300	5755	+	2	1.323937	I:	D:
>Y7.M049_71
55	261	-	1	1.321128	I:	D:
385	3585	-	1	1.316778	I:	D:
3578	4717	-	2	1.328364	I:	D:
4818	5318	-	3	1.328741	I:	D:
5418	5678	-	3	1.327382	I:	D:
>Y7.M049_72
308	517	-	2	1.279397	I:	D:
1175	2011	-	2	1.321221	I:	D:
2169	3032	+	3	1.303694	I:	D:
2831	3253	+	2	1.343316	I:	D:
3269	3397	+	2	1.336698	I:	D:
4395	6872	+	3	1.337876	I:	D:
7059	7256	+	3	1.376666	I:	D:
7302	7460	+	3	1.362533	I:	D:
7506	8357	+	3	1.329367	I:	D:
8432	8560	+	2	1.324573	I:	D:
>Y7.M049_73
1	552	-	1	1.315252	I:	D:
539	1360	-	2	1.313441	I:	D:
1425	2615	-	3	1.331880	I:	D:
2615	3457	-	2	1.301920	I:	D:
3501	4409	-	3	1.300190	I:	D:
4426	5190	-	1	1.324109	I:	D:
5231	6556	-	2	1.320559	I:	D:
6887	7081	+	2	1.297085	I:	D:
7088	7660	-	2	1.311963	I:	D:
>Y7.M049_74
3	398	-	3	1.322883	I:	D:
607	1956	-	1	1.320636	I:	D:
2023	3171	-	1	1.317174	I:	D:
3197	4501	-	2	1.311864	I:	D:
4517	5917	-	2	1.306934	I:	D:
6014	7381	-	2	1.314048	I:	D:
>Y7.M049_75
2	571	+	2	1.339759	I:	D:
553	1293	+	1	1.331461	I:	D:
1297	2178	+	1	1.346966	I:	D:
2339	2497	-	2	1.376664	I:	D:
2899	4578	+	1	1.322004	I:	D:
4655	5212	+	2	1.301154	I:	D:
5246	5971	+	2	1.336860	I:	D:
>Y7.M049_76
205	585	+	1	1.335165	I:	D:
625	1113	+	1	1.332993	I:	D:
1132	2187	-	1	1.336887	I:	D:
2200	2475	-	1	1.348718	I:	D:
2639	3259	-	2	1.395621	I:	D:
2282	4405	+	2	1.324522	I:	D:
4471	4659	+	1	1.360535	I:	D:
4703	5857	+	2	1.312678	I:	D:
>Y7.M049_77
2	1297	+	2	1.320384	I:	D:
1297	2775	+	1	1.340487	I:	D:
2781	2936	+	3	1.386272	I:	D:
2996	3439	+	2	1.362709	I:	D:
3500	4174	+	2	1.333068	I:	D:
4177	4971	+	1	1.322012	I:	D:
4964	5665	+	2	1.328049	I:	D:
>Y7.M049_78
529	2502	+	1	1.319290	I:	D:
2730	3953	-	3	1.338972	I:	D:
4122	5435	-	3	1.333095	I:	D:
>Y7.M049_79
2	1306	-	2	1.320425	I:	D:
1455	2375	-	3	1.334295	I:	D:
2442	4289	-	3	1.329058	I:	D:
4330	5397	-	1	1.318066	I:	D:
>Y7.M049_80
2	1132	-	2	1.341801	I:	D:
1303	1743	-	1	1.318737	I:	D:
2084	2407	-	2	1.342524	I:	D:
>Y7.M049_81
1	447	-	1	1.313917	I:	D:
540	1718	-	3	1.326396	I:	D:
1733	2197	-	2	1.313053	I:	D:
>Y7.M049_82
1	216	-	1	1.358154	I:	D:
262	864	-	1	1.346490	I:	D:
1102	2004	-	1	1.318058	I:	D:
>Y7.M049_83
109	384	-	1	1.398907	I:	D:
398	1627	-	2	1.323116	I:	D:
1668	2201	-	3	1.306165	I:	D:
2203	3558	-	1	1.327297	I:	D:
3555	6143	-	3	1.331910	I:	D:
6159	6995	-	3	1.313241	I:	D:
7179	8186	+	3	1.323613	I:	D:
8439	9368	+	3	1.306660	I:	D:
9378	9656	-	3	1.310275	I:	D:
9690	10115	-	3	1.342114	I:	D:
10140	10331	-	3	1.369648	I:	D:
10436	12241	+	2	1.328836	I:	D:
12371	13381	-	2	1.348426	I:	D:
13409	13846	-	2	1.317648	I:	D:
>Y7.M049_84
3	1511	-	3	1.324619	I:	D:
1664	3016	+	2	1.333576	I:	D:
3145	3819	+	1	1.329591	I:	D:
